"","depress1","depress2","depress3","depress4","depress5","depress6","depress7","depress8","depress9","depress10","depress11","depress12","depress13","depress14","depress15","depress16","depress17","depress18","depress19","depress20","depression","vote18","female","age","educ","hispanic","black","income","married","attend","unemployed","polint","inteff1","inteff2","motivation"
"627","2.0","1.0","1.0","4.0","4.0","3.0","2.0","4.0","3.0","4.0","2.0","2.0","1.0","4.0","1.0","2.0","2.0","2.0","1.0","3.0","2.4","0.0","1.0","19.0","5.0","0.0","1.0","8.0","0.0","1.0","0.0","0.6666667","1.0","1.0","0.8888889"
"628","1.0","1.0","1.0","2.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0","1.0","2.0","1.0","1.0","1.0","1.0","2.0","2.0","1.0","1.25","0.0","1.0","23.0","1.0","0.0","0.0","11.0","0.0","4.0","1.0","0.33333334","0.25","0.5","0.3611111"
"629","3.0","1.0","2.0","4.0","3.0","3.0","2.0","2.0","4.0","2.0","3.0","4.0","2.0","3.0","1.0","2.0","1.0","3.0","2.0","1.0","2.4","0.0","0.0","23.0","2.0","0.0","1.0","10.0","0.0","4.0","0.0","0.6666667","0.25","0.5","0.47222224"
"630","2.0","2.0","2.0","4.0","2.0","4.0","2.0","4.0","4.0","2.0","1.0","2.0","3.0","2.0","3.0","2.0","2.0","3.0","3.0","4.0","2.65","0.0","1.0","19.0","2.0","0.0","1.0","4.0","0.0","2.0","0.0","0.6666667","0.0","0.5","0.3888889"
"631","3.0","3.0","2.0","3.0","2.0","2.0","2.0","3.0","3.0","2.0","2.0","2.0","4.0","3.0","3.0","2.0","1.0","2.0","3.0","3.0","2.5","0.0","0.0","19.0","2.0","0.0","0.0","11.0","0.0","1.0","1.0","0.6666667","0.75","1.0","0.8055556"
"632","1.0","1.0","1.0","1.0","1.0","2.0","3.0","1.0","1.0","1.0","1.0","2.0","1.0","2.0","2.0","2.0","1.0","1.0","2.0","2.0","1.45","0.0","1.0","19.0","2.0","0.0","0.0","4.0","0.0","1.0","0.0","0.33333334","0.0","0.0","0.11111111"
"633","3.0","1.0","4.0","1.0","4.0","4.0","4.0","2.0","3.0","4.0","2.0","2.0","4.0","3.0","4.0","3.0","3.0","3.0","4.0","4.0","3.1","0.0","1.0","21.0","2.0","0.0","0.0","4.0","0.0","4.0","1.0","1.0","0.0","0.0","0.33333334"
"634","2.0","2.0","1.0","2.0","4.0","3.0","4.0","2.0","4.0","3.0","4.0","2.0","2.0","3.0","3.0","3.0","2.0","3.0","3.0","3.0","2.75","0.0","1.0","20.0","3.0","0.0","1.0","2.0","0.0","3.0","0.0","0.6666667","0.75","0.25","0.5555556"
"635","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","2.0","3.0","4.0","4.0","4.0","4.0","3.85","1.0","0.0","22.0","2.0","0.0","1.0","6.0","0.0","1.0","0.0","0.6666667","0.0","0.0","0.22222222"
"636","3.0","4.0","2.0","4.0","1.0","3.0","2.0","4.0","3.0","3.0","3.0","2.0","1.0","1.0","3.0","3.0","1.0","3.0","1.0","3.0","2.5","0.0","1.0","21.0","4.0","0.0","1.0","7.0","1.0","2.0","0.0","0.6666667","0.25","1.0","0.6388889"
"637","4.0","3.0","3.0","1.0","4.0","4.0","3.0","1.0","4.0","3.0","3.0","2.0","3.0","3.0","4.0","2.0","2.0","3.0","4.0","3.0","2.95","0.0","0.0","28.0","3.0","0.0","0.0","3.0","0.0","2.0","1.0","0.6666667","0.75","0.5","0.6388889"
"638","1.0","1.0","1.0","1.0","1.0","1.0","4.0","4.0","3.0","3.0","1.0","2.0","4.0","1.0","2.0","1.0","2.0","1.0","1.0","1.0","1.8","0.0","1.0","21.0","2.0","0.0","1.0","5.0","0.0","4.0","0.0","1.0","0.75","0.25","0.6666667"
"639","3.0","3.0","3.0","2.0","3.0","2.0","2.0","3.0","1.0","4.0","4.0","4.0","4.0","2.0","3.0","3.0","2.0","1.0","3.0","2.0","2.7","0.0","1.0","27.0","4.0","0.0","1.0","11.0","0.0","3.0","0.0","0.6666667","0.5","0.25","0.47222224"
"640","2.0","2.0","2.0","2.0","3.0","4.0","3.0","4.0","1.0","2.0","3.0","2.0","1.0","3.0","2.0","3.0","3.0","2.0","4.0","3.0","2.55","0.0","1.0","18.0","3.0","0.0","1.0","4.0","0.0","2.0","1.0","0.6666667","0.25","0.5","0.47222224"
"641","3.0","1.0","3.0","2.0","3.0","3.0","3.0","3.0","3.0","2.0","2.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","2.75","1.0","0.0","23.0","4.0","0.0","0.0","6.0","0.0","5.0","1.0","0.6666667","0.0","0.0","0.22222222"
"642","2.0","1.0","1.0","2.0","2.0","2.0","2.0","2.0","3.0","3.0","2.0","2.0","1.0","2.0","1.0","2.0","1.0","2.0","3.0","1.0","1.85","0.0","1.0","23.0","5.0","0.0","0.0","13.0","0.0","3.0","0.0","0.33333334","0.0","0.0","0.11111111"
"643","2.0","2.0","2.0","1.0","2.0","3.0","4.0","2.0","2.0","4.0","3.0","3.0","4.0","3.0","4.0","3.0","3.0","4.0","4.0","3.0","2.9","0.0","0.0","21.0","2.0","0.0","1.0","6.0","0.0","2.0","0.0","0.6666667","0.0","0.25","0.30555555"
"644","4.0","3.0","3.0","1.0","3.0","3.0","3.0","1.0","4.0","3.0","3.0","2.0","3.0","4.0","4.0","1.0","4.0","3.0","4.0","4.0","3.0","1.0","0.0","19.0","3.0","0.0","1.0","6.0","0.0","5.0","0.0","1.0","0.25","0.5","0.5833333"
"645","1.0","2.0","3.0","4.0","3.0","3.0","3.0","2.0","3.0","3.0","1.0","4.0","2.0","3.0","3.0","4.0","1.0","2.0","3.0","2.0","2.6","0.0","0.0","21.0","4.0","0.0","0.0","8.0","0.0","2.0","1.0","0.33333334","0.25","0.25","0.2777778"
"646","3.0","2.0","3.0","4.0","3.0","3.0","3.0","3.0","3.0","3.0","2.0","3.0","3.0","4.0","3.0","3.0","3.0","3.0","3.0","4.0","3.05","1.0","1.0","22.0","5.0","0.0","0.0","6.0","0.0","4.0","0.0","1.0","0.25","0.25","0.5"
"647","3.0","3.0","4.0","3.0","1.0","2.0","4.0","3.0","3.0","3.0","2.0","2.0","3.0","2.0","2.0","1.0","2.0","1.0","1.0","4.0","2.45","0.0","1.0","26.0","2.0","0.0","1.0","5.0","0.0","2.0","1.0","0.0","0.25","0.25","0.16666667"
"648","1.0","2.0","1.0","1.0","1.0","1.0","4.0","1.0","2.0","2.0","1.0","4.0","2.0","1.0","1.0","1.0","2.0","1.0","2.0","1.0","1.6","0.0","1.0","18.0","2.0","0.0","1.0","6.0","0.0","4.0","0.0","0.6666667","0.25","0.25","0.3888889"
"649","1.0","1.0","1.0","3.0","1.0","1.0","3.0","1.0","1.0","1.0","1.0","3.0","2.0","1.0","3.0","2.0","1.0","2.0","3.0","1.0","1.65","1.0","1.0","22.0","4.0","0.0","1.0","9.0","0.0","4.0","0.0","0.33333334","0.0","0.25","0.19444445"
"650","3.0","1.0","3.0","3.0","2.0","4.0","2.0","1.0","3.0","2.0","1.0","2.0","2.0","4.0","3.0","2.0","1.0","3.0","2.0","4.0","2.4","1.0","1.0","24.0","5.0","0.0","0.0","7.0","1.0","5.0","0.0","1.0","0.0","0.5","0.5"
"651","3.0","4.0","3.0","3.0","4.0","3.0","4.0","2.0","3.0","3.0","4.0","2.0","2.0","3.0","4.0","3.0","3.0","4.0","3.0","4.0","3.2","0.0","1.0","22.0","2.0","0.0","0.0","9.0","0.0","2.0","1.0","0.33333334","0.25","0.25","0.2777778"
"652","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","2.0","2.0","1.0","2.0","1.0","2.0","2.0","1.0","1.3","0.0","1.0","24.0","5.0","0.0","0.0","9.0","0.0","1.0","0.0","0.33333334","0.25","0.75","0.44444445"
"653","4.0","4.0","4.0","1.0","4.0","4.0","4.0","1.0","4.0","4.0","4.0","1.0","4.0","4.0","4.0","1.0","4.0","4.0","4.0","4.0","3.4","1.0","1.0","21.0","6.0","0.0","1.0","13.0","1.0","5.0","0.0","1.0","0.25","0.5","0.5833333"
"654","2.0","3.0","3.0","4.0","4.0","4.0","2.0","3.0","4.0","3.0","3.0","4.0","3.0","4.0","2.0","4.0","4.0","4.0","4.0","3.0","3.35","0.0","1.0","20.0","1.0","0.0","0.0","9.0","0.0","1.0","1.0","0.0","1.0","1.0","0.6666667"
"655","3.0","3.0","3.0","2.0","3.0","3.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","3.0","2.0","2.0","3.0","3.0","3.0","3.0","2.7","1.0","1.0","24.0","5.0","0.0","0.0","1.0","0.0","3.0","0.0","0.33333334","0.5","0.5","0.44444445"
"656","1.0","2.0","1.0","1.0","2.0","4.0","3.0","2.0","3.0","2.0","2.0","1.0","3.0","3.0","1.0","3.0","2.0","2.0","2.0","3.0","2.15","0.0","0.0","19.0","5.0","0.0","1.0","6.0","0.0","4.0","0.0","0.33333334","0.5","0.75","0.5277778"
"657","2.0","3.0","2.0","2.0","3.0","2.0","3.0","2.0","1.0","3.0","3.0","2.0","1.0","2.0","2.0","3.0","1.0","2.0","1.0","3.0","2.15","0.0","1.0","29.0","5.0","0.0","0.0","9.0","1.0","2.0","0.0","1.0","0.25","0.25","0.5"
"658","1.0","3.0","3.0","4.0","3.0","3.0","3.0","1.0","3.0","2.0","1.0","3.0","2.0","3.0","2.0","4.0","3.0","2.0","3.0","2.0","2.55","0.0","1.0","26.0","3.0","0.0","0.0","7.0","0.0","2.0","0.0","0.6666667","0.25","0.5","0.47222224"
"659","1.0","2.0","3.0","3.0","3.0","3.0","4.0","3.0","1.0","3.0","3.0","2.0","2.0","4.0","2.0","2.0","1.0","2.0","2.0","4.0","2.5","0.0","1.0","32.0","6.0","0.0","1.0","12.0","1.0","3.0","0.0","1.0","0.75","0.25","0.6666667"
"660","3.0","1.0","1.0","1.0","3.0","1.0","4.0","1.0","1.0","2.0","3.0","1.0","2.0","2.0","1.0","1.0","1.0","2.0","2.0","4.0","1.85","1.0","0.0","28.0","4.0","0.0","0.0","9.0","0.0","1.0","0.0","0.6666667","0.25","0.25","0.3888889"
"661","2.0","4.0","1.0","3.0","1.0","1.0","1.0","4.0","1.0","2.0","1.0","1.0","4.0","2.0","1.0","2.0","1.0","2.0","3.0","1.0","1.9","1.0","1.0","25.0","5.0","0.0","0.0","6.0","0.0","1.0","0.0","0.6666667","0.75","1.0","0.8055556"
"662","3.0","2.0","4.0","1.0","1.0","1.0","2.0","1.0","1.0","2.0","1.0","1.0","2.0","2.0","2.0","1.0","1.0","1.0","1.0","2.0","1.6","0.0","0.0","25.0","5.0","0.0","1.0","6.0","0.0","3.0","0.0","0.6666667","0.25","0.25","0.3888889"
"663","2.0","1.0","4.0","3.0","4.0","1.0","1.0","2.0","1.0","1.0","2.0","2.0","2.0","4.0","1.0","2.0","2.0","1.0","2.0","3.0","2.05","0.0","0.0","36.0","5.0","0.0","1.0","5.0","1.0","2.0","0.0","1.0","0.5","0.5","0.6666667"
"664","3.0","3.0","3.0","2.0","2.0","3.0","2.0","3.0","3.0","3.0","3.0","2.0","3.0","3.0","2.0","3.0","3.0","2.0","2.0","3.0","2.65","1.0","0.0","50.0","2.0","0.0","0.0","10.0","0.0","1.0","0.0","0.0","0.75","0.5","0.41666666"
"665","1.0","1.0","2.0","3.0","2.0","2.0","2.0","3.0","2.0","1.0","3.0","4.0","1.0","3.0","2.0","3.0","1.0","2.0","2.0","2.0","2.1","1.0","1.0","38.0","5.0","0.0","0.0","10.0","0.0","1.0","0.0","0.33333334","0.25","0.75","0.44444445"
"666","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","46.0","5.0","0.0","0.0","11.0","0.0","4.0","0.0","1.0","0.25","1.0","0.75"
"667","2.0","2.0","2.0","3.0","3.0","2.0","3.0","3.0","3.0","2.0","3.0","3.0","2.0","2.0","1.0","3.0","1.0","2.0","1.0","2.0","2.25","1.0","0.0","30.0","5.0","0.0","0.0","10.0","0.0","1.0","0.0","1.0","1.0","0.5","0.8333333"
"668","1.0","1.0","2.0","1.0","2.0","1.0","1.0","1.0","1.0","1.0","3.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","1.0","1.0","1.25","1.0","1.0","28.0","4.0","0.0","0.0","6.0","1.0","4.0","0.0","1.0","0.75","1.0","0.9166667"
"669","1.0","1.0","4.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.15","1.0","1.0","51.0","3.0","0.0","0.0","12.0","1.0","4.0","0.0","1.0","0.0","1.0","0.6666667"
"670","2.0","1.0","2.0","3.0","4.0","2.0","2.0","3.0","3.0","2.0","4.0","3.0","4.0","2.0","4.0","4.0","4.0","3.0","1.0","3.0","2.8","0.0","1.0","47.0","3.0","0.0","0.0","5.0","0.0","1.0","0.0","0.0","0.5","0.5","0.33333334"
"671","2.0","3.0","3.0","3.0","2.0","3.0","3.0","2.0","3.0","2.0","3.0","2.0","2.0","3.0","2.0","3.0","2.0","3.0","3.0","3.0","2.6","1.0","1.0","41.0","4.0","0.0","0.0","9.0","1.0","1.0","0.0","0.33333334","0.25","0.5","0.3611111"
"672","1.0","1.0","1.0","1.0","3.0","1.0","2.0","2.0","1.0","1.0","3.0","1.0","1.0","2.0","2.0","1.0","1.0","1.0","2.0","2.0","1.5","1.0","0.0","49.0","4.0","0.0","0.0","6.0","1.0","1.0","0.0","0.6666667","0.25","0.25","0.3888889"
"673","4.0","4.0","4.0","4.0","4.0","4.0","4.0","3.0","3.0","4.0","4.0","3.0","3.0","3.0","3.0","2.0","3.0","3.0","3.0","3.0","3.4","0.0","1.0","38.0","2.0","0.0","0.0","8.0","1.0","2.0","1.0","0.6666667","0.75","1.0","0.8055556"
"674","1.0","1.0","1.0","2.0","1.0","1.0","1.0","2.0","1.0","2.0","1.0","2.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","1.0","1.25","1.0","1.0","52.0","2.0","0.0","0.0","11.0","1.0","1.0","1.0","0.0","0.25","1.0","0.41666666"
"675","3.0","3.0","3.0","2.0","3.0","3.0","3.0","2.0","3.0","3.0","3.0","2.0","3.0","3.0","3.0","2.0","3.0","3.0","3.0","3.0","2.8","1.0","1.0","49.0","2.0","0.0","0.0","11.0","1.0","1.0","0.0","0.6666667","0.0","0.0","0.22222222"
"676","1.0","1.0","1.0","4.0","1.0","1.0","1.0","4.0","1.0","1.0","1.0","4.0","1.0","1.0","1.0","4.0","1.0","1.0","1.0","1.0","1.6","0.0","0.0","35.0","6.0","0.0","1.0","13.0","0.0","2.0","0.0","0.33333334","0.5","0.5","0.44444445"
"677","2.0","2.0","2.0","3.0","3.0","4.0","4.0","3.0","3.0","3.0","1.0","3.0","2.0","4.0","4.0","3.0","2.0","3.0","4.0","3.0","2.9","0.0","0.0","26.0","4.0","0.0","0.0","7.0","0.0","2.0","0.0","0.33333334","0.25","0.25","0.2777778"
"678","2.0","3.0","3.0","3.0","4.0","3.0","4.0","3.0","3.0","2.0","4.0","3.0","2.0","4.0","1.0","2.0","2.0","3.0","2.0","3.0","2.8","0.0","1.0","32.0","3.0","0.0","0.0","7.0","1.0","1.0","1.0","0.33333334","0.25","0.25","0.2777778"
"679","1.0","2.0","2.0","1.0","1.0","1.0","2.0","2.0","1.0","1.0","2.0","2.0","1.0","2.0","2.0","2.0","1.0","2.0","1.0","2.0","1.55","1.0","0.0","47.0","5.0","0.0","0.0","10.0","0.0","2.0","0.0","0.6666667","0.25","0.75","0.5555556"
"680","2.0","1.0","2.0","4.0","1.0","3.0","3.0","3.0","3.0","1.0","4.0","3.0","1.0","2.0","1.0","3.0","2.0","3.0","2.0","4.0","2.4","1.0","1.0","39.0","6.0","0.0","0.0","12.0","1.0","1.0","0.0","0.33333334","0.0","0.75","0.3611111"
"681","2.0","1.0","2.0","2.0","3.0","2.0","2.0","3.0","2.0","2.0","4.0","2.0","1.0","1.0","2.0","2.0","1.0","2.0","1.0","3.0","2.0","0.0","1.0","47.0","5.0","0.0","0.0","8.0","1.0","1.0","0.0","0.6666667","0.25","0.0","0.30555555"
"682","1.0","1.0","1.0","1.0","1.0","3.0","1.0","1.0","2.0","1.0","2.0","2.0","1.0","3.0","2.0","1.0","1.0","2.0","2.0","1.0","1.5","0.0","0.0","36.0","2.0","0.0","0.0","8.0","0.0","1.0","0.0","0.6666667","0.25","0.5","0.47222224"
"683","1.0","1.0","1.0","2.0","1.0","1.0","2.0","2.0","1.0","1.0","1.0","2.0","1.0","1.0","2.0","4.0","1.0","2.0","1.0","1.0","1.45","1.0","1.0","47.0","5.0","0.0","0.0","11.0","0.0","2.0","0.0","0.6666667","0.5","0.5","0.5555556"
"684","3.0","2.0","3.0","4.0","3.0","4.0","3.0","3.0","4.0","3.0","3.0","4.0","4.0","2.0","3.0","4.0","2.0","3.0","2.0","4.0","3.15","0.0","1.0","44.0","2.0","0.0","0.0","9.0","1.0","1.0","0.0","0.0","0.0","0.25","0.083333336"
"685","3.0","4.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","2.0","3.0","1.0","2.0","2.0","1.0","2.0","2.0","2.0","2.05","1.0","1.0","28.0","3.0","0.0","0.0","10.0","0.0","1.0","0.0","0.33333334","0.25","0.75","0.44444445"
"686","1.0","1.0","1.0","4.0","1.0","1.0","3.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","1.0","1.3","1.0","0.0","29.0","6.0","0.0","0.0","13.0","1.0","2.0","0.0","1.0","0.75","0.5","0.75"
"687","2.0","1.0","1.0","2.0","2.0","1.0","3.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","3.0","1.4","1.0","1.0","29.0","6.0","0.0","0.0","9.0","0.0","1.0","0.0","0.33333334","0.25","0.5","0.3611111"
"688","2.0","1.0","1.0","1.0","1.0","2.0","2.0","3.0","1.0","1.0","3.0","2.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","2.0","1.5","0.0","1.0","46.0","3.0","0.0","0.0","10.0","0.0","2.0","0.0","0.6666667","0.75","0.75","0.7222222"
"689","1.0","3.0","2.0","3.0","2.0","2.0","2.0","3.0","2.0","3.0","3.0","2.0","2.0","2.0","3.0","3.0","2.0","2.0","3.0","2.0","2.35","1.0","0.0","41.0","3.0","0.0","0.0","11.0","1.0","4.0","0.0","1.0","0.5","0.5","0.6666667"
"690","2.0","1.0","1.0","2.0","2.0","1.0","2.0","1.0","2.0","2.0","3.0","1.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","2.0","1.5","0.0","1.0","28.0","2.0","0.0","0.0","5.0","0.0","1.0","0.0","0.33333334","0.75","0.75","0.6111111"
"691","3.0","3.0","3.0","2.0","3.0","3.0","3.0","2.0","3.0","3.0","3.0","2.0","3.0","3.0","3.0","2.0","3.0","3.0","3.0","3.0","2.8","1.0","1.0","33.0","5.0","0.0","0.0","6.0","1.0","1.0","0.0","0.33333334","0.5","0.75","0.5277778"
"692","2.0","1.0","1.0","2.0","1.0","1.0","3.0","2.0","1.0","1.0","2.0","3.0","1.0","2.0","2.0","2.0","1.0","2.0","2.0","1.0","1.65","1.0","0.0","31.0","6.0","0.0","0.0","10.0","0.0","1.0","0.0","0.6666667","0.25","0.25","0.3888889"
"693","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","51.0","3.0","0.0","0.0","5.0","1.0","1.0","0.0","0.6666667","0.75","0.75","0.7222222"
"694","3.0","3.0","3.0","4.0","3.0","2.0","2.0","2.0","2.0","2.0","3.0","3.0","2.0","3.0","3.0","3.0","3.0","2.0","1.0","3.0","2.6","0.0","0.0","48.0","3.0","0.0","0.0","6.0","1.0","3.0","1.0","0.33333334","0.5","0.5","0.44444445"
"695","3.0","3.0","3.0","2.0","3.0","3.0","3.0","2.0","3.0","3.0","3.0","2.0","3.0","3.0","3.0","2.0","3.0","3.0","3.0","3.0","2.8","0.0","1.0","36.0","6.0","0.0","1.0","13.0","0.0","5.0","0.0","0.33333334","0.5","0.5","0.44444445"
"696","1.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.1","1.0","0.0","52.0","7.0","0.0","0.0","13.0","1.0","3.0","0.0","1.0","0.75","1.0","0.9166667"
"697","3.0","3.0","1.0","2.0","2.0","2.0","2.0","1.0","1.0","2.0","2.0","2.0","3.0","3.0","1.0","1.0","1.0","2.0","4.0","2.0","2.0","1.0","0.0","28.0","5.0","0.0","0.0","7.0","0.0","2.0","0.0","1.0","1.0","0.25","0.75"
"698","3.0","1.0","1.0","2.0","2.0","2.0","1.0","3.0","1.0","3.0","3.0","3.0","2.0","3.0","2.0","2.0","1.0","3.0","2.0","2.0","2.1","1.0","1.0","54.0","3.0","0.0","0.0","7.0","0.0","1.0","0.0","1.0","0.0","1.0","0.6666667"
"699","2.0","1.0","4.0","1.0","2.0","2.0","1.0","2.0","1.0","1.0","2.0","2.0","1.0","1.0","2.0","1.0","1.0","2.0","1.0","3.0","1.65","1.0","0.0","34.0","4.0","0.0","0.0","7.0","1.0","1.0","0.0","0.6666667","0.75","0.75","0.7222222"
"700","1.0","1.0","2.0","2.0","1.0","2.0","1.0","4.0","1.0","1.0","1.0","4.0","1.0","1.0","1.0","4.0","2.0","2.0","1.0","2.0","1.75","1.0","1.0","38.0","5.0","0.0","0.0","9.0","0.0","2.0","0.0","0.6666667","0.5","0.75","0.6388889"
"701","2.0","3.0","2.0","1.0","3.0","2.0","1.0","1.0","1.0","1.0","4.0","1.0","2.0","1.0","2.0","4.0","1.0","1.0","1.0","4.0","1.9","1.0","1.0","36.0","6.0","0.0","0.0","11.0","1.0","1.0","0.0","0.33333334","0.25","0.75","0.44444445"
"702","2.0","2.0","3.0","1.0","2.0","2.0","4.0","1.0","1.0","2.0","2.0","1.0","3.0","2.0","2.0","1.0","2.0","2.0","1.0","2.0","1.9","1.0","1.0","32.0","5.0","0.0","1.0","13.0","1.0","5.0","0.0","1.0","0.25","0.75","0.6666667"
"703","1.0","1.0","1.0","2.0","2.0","1.0","2.0","2.0","1.0","1.0","2.0","1.0","2.0","1.0","1.0","1.0","1.0","2.0","1.0","2.0","1.4","0.0","1.0","41.0","2.0","0.0","0.0","7.0","1.0","2.0","0.0","0.33333334","0.25","0.5","0.3611111"
"704","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.05","1.0","0.0","45.0","4.0","0.0","0.0","10.0","1.0","3.0","0.0","1.0","0.75","0.75","0.8333333"
"705","1.0","3.0","1.0","2.0","1.0","2.0","2.0","2.0","1.0","1.0","1.0","2.0","1.0","2.0","1.0","2.0","1.0","1.0","1.0","1.0","1.45","1.0","1.0","50.0","5.0","0.0","0.0","6.0","0.0","2.0","0.0","0.6666667","0.25","1.0","0.6388889"
"706","1.0","1.0","1.0","1.0","1.0","1.0","2.0","2.0","1.0","1.0","2.0","2.0","2.0","1.0","4.0","3.0","1.0","1.0","1.0","1.0","1.5","1.0","0.0","44.0","5.0","0.0","0.0","11.0","1.0","1.0","0.0","1.0","1.0","1.0","1.0"
"707","2.0","1.0","1.0","2.0","1.0","1.0","2.0","3.0","1.0","2.0","2.0","2.0","1.0","2.0","1.0","1.0","1.0","1.0","2.0","2.0","1.55","0.0","1.0","49.0","5.0","0.0","0.0","12.0","1.0","1.0","0.0","0.0","0.5","0.5","0.33333334"
"708","2.0","2.0","1.0","1.0","2.0","1.0","4.0","2.0","2.0","2.0","3.0","2.0","2.0","1.0","2.0","3.0","1.0","1.0","2.0","2.0","1.9","1.0","0.0","46.0","5.0","0.0","0.0","11.0","1.0","1.0","1.0","0.6666667","0.25","0.75","0.5555556"
"709","4.0","1.0","3.0","2.0","2.0","1.0","3.0","4.0","1.0","3.0","1.0","3.0","4.0","4.0","4.0","3.0","2.0","1.0","2.0","2.0","2.5","1.0","0.0","32.0","5.0","0.0","0.0","11.0","1.0","5.0","0.0","1.0","0.25","0.5","0.5833333"
"710","2.0","2.0","2.0","3.0","2.0","2.0","2.0","3.0","2.0","2.0","2.0","3.0","2.0","2.0","2.0","3.0","2.0","2.0","2.0","2.0","2.2","1.0","1.0","44.0","2.0","0.0","0.0","3.0","1.0","2.0","1.0","0.0","1.0","0.0","0.33333334"
"711","2.0","1.0","2.0","3.0","2.0","2.0","2.0","3.0","2.0","1.0","4.0","3.0","2.0","2.0","4.0","3.0","2.0","2.0","2.0","2.0","2.3","1.0","1.0","48.0","2.0","0.0","0.0","6.0","1.0","1.0","0.0","1.0","0.75","0.75","0.8333333"
"712","2.0","1.0","1.0","1.0","2.0","2.0","2.0","4.0","1.0","2.0","2.0","2.0","2.0","3.0","3.0","1.0","2.0","1.0","3.0","2.0","1.95","1.0","1.0","28.0","7.0","0.0","0.0","12.0","1.0","2.0","0.0","0.0","0.25","0.5","0.25"
"713","4.0","2.0","4.0","4.0","3.0","4.0","3.0","3.0","4.0","4.0","3.0","3.0","4.0","4.0","4.0","3.0","3.0","4.0","4.0","4.0","3.55","1.0","0.0","28.0","3.0","0.0","1.0","12.0","1.0","3.0","0.0","0.33333334","0.0","0.0","0.11111111"
"714","1.0","1.0","1.0","4.0","1.0","1.0","1.0","4.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.3","1.0","1.0","37.0","6.0","0.0","0.0","12.0","1.0","1.0","0.0","0.6666667","0.0","0.0","0.22222222"
"715","2.0","1.0","3.0","4.0","2.0","3.0","3.0","2.0","3.0","4.0","3.0","3.0","2.0","3.0","1.0","2.0","3.0","3.0","3.0","2.0","2.6","1.0","1.0","29.0","5.0","0.0","0.0","8.0","1.0","5.0","0.0","0.6666667","0.25","0.25","0.3888889"
"716","1.0","4.0","1.0","1.0","1.0","1.0","3.0","2.0","1.0","1.0","3.0","2.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","1.0","1.5","0.0","1.0","51.0","3.0","0.0","0.0","9.0","1.0","1.0","0.0","0.0","0.5","0.5","0.33333334"
"717","2.0","2.0","3.0","3.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","3.0","2.0","2.0","2.0","3.0","2.0","2.0","2.0","2.0","2.2","0.0","0.0","32.0","5.0","0.0","0.0","10.0","1.0","4.0","0.0","0.0","0.5","0.5","0.33333334"
"718","2.0","1.0","2.0","3.0","1.0","2.0","2.0","2.0","1.0","1.0","2.0","3.0","3.0","2.0","2.0","3.0","1.0","1.0","1.0","2.0","1.85","0.0","1.0","31.0","1.0","0.0","0.0","6.0","1.0","1.0","1.0","0.0","0.5","0.5","0.33333334"
"719","3.0","2.0","2.0","3.0","1.0","2.0","2.0","3.0","1.0","2.0","2.0","3.0","2.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0","2.05","1.0","1.0","41.0","5.0","0.0","0.0","9.0","0.0","2.0","0.0","0.33333334","0.25","0.5","0.3611111"
"720","1.0","1.0","3.0","4.0","1.0","2.0","1.0","1.0","1.0","1.0","4.0","1.0","3.0","3.0","1.0","1.0","2.0","2.0","1.0","1.0","1.75","1.0","1.0","50.0","3.0","0.0","0.0","8.0","1.0","2.0","0.0","0.6666667","0.5","1.0","0.7222222"
